,type,country,sex_,species_,fatal_(y/n),date,new_sex,new_type,year,age,new_age
3822,Unprovoked,australia,M,unspecified,N,15-Feb-1962,M,Unprovoked,1962.0,27.4,27.32915451895044
3823,Unprovoked,south africa,M,unspecified,Y,07-Feb-1962,M,Unprovoked,1962.0,22.0,22.0
3824,Unprovoked,south africa,M,white_shark,Y,05-Feb-1962,M,Unprovoked,1962.0,13.0,13.0
3825,Unprovoked,australia,M,unspecified,N,04-Feb-1962,M,Unprovoked,1962.0,35.0,35.0
3826,Boat,new zealand,,unspecified,UNKNOWN,02-Feb-1962,M,Boat,1962.0,27.4,27.32915451895044
3827,Unprovoked,solomon islands,M,unspecified,Y,Feb-1962,M,Unprovoked,1962.0,27.4,27.32915451895044
3828,Unprovoked,new zealand,M,unspecified,N,27-Jan-1962,M,Unprovoked,1962.0,18.0,18.0
3829,Unprovoked,mozambique,M,unspecified,UNKNOWN,26-Jan-1962,M,Unprovoked,1962.0,16.0,16.0
3830,Provoked,australia,M,unspecified,N,21-Jan-1962,M,Provoked,1962.0,19.0,19.0
3831,Invalid,south africa,M,unspecified,,18-Jan-1962,M,Invalid,1962.0,40.0,40.0
3832,Provoked,new zealand,,unspecified,N,16-Jan-1962,M,Provoked,1962.0,27.4,27.32915451895044
3833,Unprovoked,new zealand,M,unspecified,N,15-Jan-1962,M,Unprovoked,1962.0,44.0,44.0
3834,Unprovoked,usa,M,white_shark,N,14-Jan-1962,M,Unprovoked,1962.0,29.0,29.0
3835,Provoked,australia,,grey_shark,N,14-Jan-1962,M,Provoked,1962.0,27.4,27.32915451895044
3836,Unprovoked,australia,M,unspecified,N,14-Jan-1962,M,Unprovoked,1962.0,19.0,19.0
3837,Boat,australia,,grey_shark,N,11-Jan-1962,M,Boat,1962.0,27.4,27.32915451895044
3838,Unprovoked,papua new guinea,M,white_shark,N,11-Jan-1962,M,Unprovoked,1962.0,24.0,24.0
3839,Unprovoked,new zealand,F,unspecified,N,11-Jan-1962,F,Unprovoked,1962.0,54.0,54.0
3840,Boat,australia,,white_shark,N,10-Jan-1962,M,Boat,1962.0,27.4,27.32915451895044
3841,Invalid,australia,M,unspecified,,08-Jan-1962,M,Invalid,1962.0,25.0,25.0
3842,Provoked,australia,,unspecified,N,07-Jan-1962,M,Provoked,1962.0,27.4,27.32915451895044
3843,Unprovoked,australia,,unspecified,N,07-Jan-1962,M,Unprovoked,1962.0,27.4,27.32915451895044
3844,Boat,south africa,,unspecified,N,06-Jan-1962,M,Boat,1962.0,27.4,27.32915451895044
3845,Provoked,australia,,unspecified,N,02-Jan-1962,M,Provoked,1962.0,27.4,27.32915451895044
3846,Unprovoked,marshall islands,M,unspecified,N,01-Jan-1962,M,Unprovoked,1962.0,57.0,57.0
3847,Unprovoked,spain,F,unspecified,N,1962,F,Unprovoked,1962.0,27.4,27.32915451895044
3848,Unprovoked,indonesia,,unspecified,Y,Jan-Jun-1962,M,Unprovoked,1962.0,27.4,27.32915451895044
3849,Unprovoked,australia,M,unspecified,N,Ca. 1962,M,Unprovoked,1962.0,27.4,27.32915451895044
3850,Unprovoked,australia,F,unspecified,Y,28-Dec-1961,F,Unprovoked,1961.0,18.0,18.0
3851,Unprovoked,australia,M,unspecified,N,28-Dec-1961,M,Unprovoked,1961.0,24.0,24.0
3852,Unprovoked,south africa,M,unspecified,N,28-Dec-1961,M,Unprovoked,1961.0,18.0,18.0
3853,Provoked,australia,M,grey_shark,N,27-Dec-1961,M,Provoked,1961.0,23.0,23.0
3854,Boat,australia,,unspecified,N,19-Dec-1961,M,Boat,1961.0,27.2,27.32915451895044
3855,Unprovoked,mozambique,M,unspecified,N,18-Dec-1961,M,Unprovoked,1961.0,20.0,20.0
3856,Unprovoked,australia,M,unspecified,Y,18-Dec-1961,M,Unprovoked,1961.0,22.0,22.0
3857,Unprovoked,australia,M,unspecified,N,13-Dec-1961,M,Unprovoked,1961.0,17.0,17.0
3858,Invalid,mexico,,unspecified,,14-Nov-1961,M,Invalid,1961.0,27.2,27.32915451895044
3859,Unprovoked,philippines,M,unspecified,N,17-Oct-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3860,Invalid,usa,M,unspecified,,09-Oct-1961,M,Invalid,1961.0,45.0,45.0
3861,Boat,vanuatu,M,unspecified,N,Oct-1961,M,Boat,1961.0,27.2,27.32915451895044
3862,Unprovoked,usa,M,unspecified,Y,Oct-1961,M,Unprovoked,1961.0,45.0,45.0
3863,Provoked,usa,M,unspecified,N,26-Sep-1961,M,Provoked,1961.0,16.0,16.0
3864,Unprovoked,croatia,M,white_shark,Y,24-Sep-1961,M,Unprovoked,1961.0,19.0,19.0
3865,Provoked,tanzania,M,unspecified,N,24-Sep-1961,M,Provoked,1961.0,42.0,42.0
3866,Unprovoked,mid atlantic ocean,M,white_shark,N,23-Sep-1961,M,Unprovoked,1961.0,22.0,22.0
3867,Unprovoked,persian gulf,M,unspecified,N,07-Sep-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3868,Provoked,italy,M,unspecified,N,Reported 06-Sep-1961,M,Provoked,1961.0,33.0,33.0
3869,Invalid,australia,,unspecified,,06-Sep-1961,M,Invalid,1961.0,27.2,27.32915451895044
3870,Unprovoked,usa,M,white_shark,N,20-Aug-1961,M,Unprovoked,1961.0,16.0,16.0
3871,Unprovoked,usa,M,white_shark,N,16-Aug-1961,M,Unprovoked,1961.0,19.0,19.0
3872,Unprovoked,bermuda,M,unspecified,N,04-Aug-1961,M,Unprovoked,1961.0,22.0,22.0
3873,Unprovoked,usa,M,unspecified,N,02-Aug-1961,M,Unprovoked,1961.0,38.0,38.0
3874,Provoked,papua new guinea,M,unspecified,N,01-Aug-1961,M,Provoked,1961.0,27.2,27.32915451895044
3875,Provoked,usa,M,unspecified,N,29-Jul-1961,M,Provoked,1961.0,57.0,57.0
3876,Unprovoked,turkey,M,unspecified,N,16-Jul-1961,M,Unprovoked,1971.0,16.0,16.0
3877,Provoked,australia,,white_shark,N,07-Jul-1961,M,Provoked,1961.0,27.2,27.32915451895044
3878,Unprovoked,italy,M,white_shark,N,Jul-1961,M,Unprovoked,1961.0,21.0,21.0
3879,Provoked,panama,M,unspecified,Y,Jul-1961,M,Provoked,1961.0,10.0,10.0
3880,Unprovoked,usa,M,unspecified,Y,24-Jun-1961,M,Unprovoked,1961.0,23.0,23.0
3881,Unprovoked,usa,M,unspecified,N,18-Jun-1961,M,Unprovoked,1961.0,25.0,25.0
3882,Boat,usa,M,unspecified,N,Reported 06-Jun-1961,M,Boat,1961.0,27.2,27.32915451895044
3883,Unprovoked,new britain,M,unspecified,N,02-Jun-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3884,Provoked,papua new guinea,M,unspecified,N,01-Jun-1961,M,Provoked,1961.0,19.0,19.0
3885,Unprovoked,usa,M,white_shark,N,21-May-1961,M,Unprovoked,1961.0,20.0,20.0
3886,Unprovoked,new britain,M,unspecified,N,17-May-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3887,Unprovoked,usa,M,unspecified,N,15-May-1961,M,Unprovoked,1961.0,52.0,52.0
3888,Provoked,australia,M,unspecified,N,07-May-1961,M,Provoked,1961.0,27.2,27.32915451895044
3889,Invalid,usa,M,unspecified,,30-Apr-1961,M,Invalid,1961.0,10.0,10.0
3890,Provoked,australia,M,unspecified,N,25-Apr-1961,M,Provoked,1961.0,27.2,27.32915451895044
3891,Unprovoked,mozambique,M,unspecified,N,21-Apr-1961,M,Unprovoked,1961.0,37.0,37.0
3892,Provoked,south africa,M,unspecified,N,17-Apr-1961,M,Provoked,1961.0,27.2,27.32915451895044
3893,Unprovoked,usa,M,tiger_shark,N,16-Apr-1961,M,Unprovoked,1961.0,22.0,22.0
3894,Provoked,australia,M,unspecified,N,16-Apr-1961,M,Provoked,1961.0,21.0,21.0
3895,Unprovoked,australia,M,unspecified,N,14-Apr-1961,M,Unprovoked,1961.0,40.0,40.0
3896,Unprovoked,mozambique,M,unspecified,Y,09-Apr-1961,M,Unprovoked,1961.0,38.0,38.0
3897,Sea Disaster,persian gulf,,unspecified,Y,08-Apr-1961,M,Sea Disaster,1961.0,27.2,27.32915451895044
3898,Unprovoked,australia,M,grey_shark,N,03-Apr-1961,M,Unprovoked,1961.0,24.0,24.0
3899,Provoked,australia,M,unspecified,N,Apr-1961,M,Provoked,1961.0,27.2,27.32915451895044
3900,Unprovoked,australia,M,unspecified,N,30-Mar-1961,M,Unprovoked,1961.0,24.0,24.0
3901,Unprovoked,australia,M,unspecified,N,18-Mar-1961,M,Unprovoked,1961.0,24.0,24.0
3902,Provoked,australia,F,unspecified,N,14-Mar-1961,F,Provoked,1961.0,27.2,27.32915451895044
3903,Unprovoked,australia,M,white_shark,N,12-Mar-1961,M,Unprovoked,1961.0,21.0,21.0
3904,Unprovoked,north pacific ocean,M,grey_shark,N,09-Mar-1961,M,Unprovoked,1961.0,33.0,33.0
3905,Provoked,south africa,M,unspecified,N,07-Mar-1961,M,Provoked,1961.0,44.0,44.0
3906,Unprovoked,fiji,M,unspecified,N,Mar-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3907,Provoked,usa,M,unspecified,N,17-Feb-1961,M,Provoked,1961.0,30.0,30.0
3908,Unprovoked,australia,F,unspecified,N,17-Feb-1961,F,Unprovoked,1961.0,27.2,27.32915451895044
3909,Unprovoked,jamaica,M,unspecified,Y,16-Feb-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3910,Unprovoked,south africa,M,unspecified,N,12-Feb-1961,M,Unprovoked,1961.0,27.0,27.0
3911,Unprovoked,south africa,M,unspecified,Y,01-Feb-1961,M,Unprovoked,1961.0,14.0,14.0
3912,Unprovoked,australia,M,grey_shark,N,01-Feb-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3913,Invalid,usa,M,unspecified,,Feb-1961,M,Invalid,1961.0,27.2,27.32915451895044
3914,Boat,south africa,,unspecified,N,25-Jan-1961,M,Boat,1961.0,27.2,27.32915451895044
3915,Unprovoked,south africa,M,white_shark,N,22-Jan-1961,M,Unprovoked,1961.0,15.0,15.0
3916,Provoked,australia,M,unspecified,N,15-Jan-1961,M,Provoked,1961.0,27.0,27.0
3917,Unprovoked,south africa,M,white_shark,N,06-Jan-1961,M,Unprovoked,1961.0,13.0,13.0
3918,Sea Disaster,atlantic ocean,,unspecified,Y,06-Jan-1961,M,Sea Disaster,1961.0,27.2,27.32915451895044
3919,Provoked,australia,M,unspecified,N,06-Jan-1961,M,Provoked,1961.0,27.2,27.32915451895044
3920,Unprovoked,mozambique,M,unspecified,N,05-Jan-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3921,Unprovoked,south africa,M,unspecified,N,03-Jan-1961,M,Unprovoked,1961.0,25.0,25.0
3922,Invalid,south africa,,unspecified,,03-Jan-1961,M,Invalid,1961.0,27.2,27.32915451895044
3923,Boat,australia,,unspecified,N,Reported 02-Jan-1961,M,Boat,1961.0,27.2,27.32915451895044
3924,Boat,australia,,unspecified,N,1961,M,Boat,1961.0,27.2,27.32915451895044
3925,Unprovoked,columbia,M,unspecified,N,01-Jan-1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3926,Unprovoked,new caledonia,,unspecified,N,1961,M,Unprovoked,1961.0,27.2,27.32915451895044
3927,Unprovoked,senegal,M,unspecified,Y,1961,M,Unprovoked,1961.0,20.0,20.0
3928,Sea Disaster,usa,,unspecified,Y,1961,M,Sea Disaster,1961.0,27.2,27.32915451895044
3929,Unprovoked,usa,M,unspecified,Y,27-Dec-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3930,Unprovoked,australia,F,unspecified, N,27-Dec-1960,F,Unprovoked,1960.0,27.0,27.0
3931,Unprovoked,south africa,M,white_shark,Y,24-Dec-1960,M,Unprovoked,1960.0,25.0,25.0
3932,Unprovoked,australia,M,grey_shark, N,20-Dec-1960,M,Unprovoked,1960.0,33.0,33.0
3933,Unprovoked,australia,M,unspecified,N,01-Dec-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3934,Unprovoked,australia,M,unspecified, N,27-Nov-1960,M,Unprovoked,1960.0,41.0,41.0
3935,Invalid,usa,F,unspecified,,22-Nov-1960,F,Invalid,1960.0,51.0,51.0
3936,Provoked,australia,M,unspecified, N,11-Nov-1960,M,Provoked,1960.0,17.0,17.0
3937,Unprovoked,australia,M,unspecified, N,06-Nov-1960,M,Unprovoked,1960.0,24.0,24.0
3938,Boat,south africa,,white_shark,N,Nov-1960,M,Boat,1960.0,27.0,27.32915451895044
3939,Provoked,new guinea,M,unspecified, N,Nov-1960,M,Provoked,1960.0,27.0,27.32915451895044
3940,Unprovoked,papua new guinea,M,unspecified,Y,Nov-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3941,Sea Disaster,usa,M,unspecified,N,25-Oct-1960,M,Sea Disaster,1960.0,36.0,36.0
3942,Boat,south africa,,white_shark,N,24-Oct-1960,M,Boat,1960.0,27.0,27.32915451895044
3943,Invalid,australia,M,unspecified,,01-Oct-1960,M,Invalid,1960.0,24.0,24.0
3944,Unprovoked,papua new guinea,M,unspecified, N,Oct-1960,M,Unprovoked,1960.0,26.0,26.0
3945,Sea Disaster,red sea / indian ocean,M,unspecified,Y,Oct-1960,M,Sea Disaster,1960.0,27.0,27.32915451895044
3946,Invalid,usa,M,unspecified,,Oct-1960,M,Invalid,1960.0,27.0,27.32915451895044
3947,Boat,south africa,,white_shark,N,Oct-1960,M,Boat,1960.0,27.0,27.32915451895044
3948,Invalid,johnston island,M,unspecified,,Oct-1960,M,Invalid,1960.0,37.0,37.0
3949,Provoked,usa,M,unspecified,N,24-Sep-1960,M,Provoked,1960.0,27.0,27.32915451895044
3950,Sea Disaster,pacific ocean,M,unspecified,N,22-Sep-1960,M,Sea Disaster,1960.0,27.0,27.32915451895044
3951,Boat,australia,,unspecified,N,18-Sep-1960,M,Boat,1960.0,27.0,27.32915451895044
3952,Invalid,marshall islands,M,unspecified,,02-Sep-1960,M,Invalid,1960.0,27.0,27.32915451895044
3953,Invalid,marshall islands,M,unspecified,,01-Sep-1960,M,Invalid,1960.0,27.0,27.32915451895044
3954,Unprovoked,usa,M,unspecified,N,30-Aug-1960,M,Unprovoked,1960.0,25.0,25.0
3955,Sea Disaster,senegal,,unspecified,Y,29-Aug-1960,M,Sea Disaster,1960.0,27.0,27.32915451895044
3956,Invalid,usa,M,unspecified,,25-Aug-1960,M,Invalid,1960.0,27.0,27.32915451895044
3957,Unprovoked,usa,M,unspecified,N,24-Aug-1960,M,Unprovoked,1960.0,38.0,38.0
3958,Unprovoked,papua new guinea,M,unspecified,N,Reported 22-Aug-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3959,Unprovoked,usa,M,unspecified,N,22-Aug-1960,M,Unprovoked,1960.0,14.0,14.0
3960,Unprovoked,usa,M,unspecified,N,21-Aug-1960,M,Unprovoked,1960.0,24.0,24.0
3961,Invalid,mozambique,,unspecified,,14-Aug-1960,M,Invalid,1960.0,27.0,27.32915451895044
3962,Provoked,usa,M,bull_shark,N,10-Aug-1960,M,Provoked,1960.0,15.0,15.0
3963,Provoked,england,M,unspecified,N,04-Aug-1960,M,Provoked,1960.0,25.0,25.0
3964,Unprovoked,usa,M,unspecified,N,04-Aug-1960,M,Unprovoked,1960.0,46.0,46.0
3965,Unprovoked,usa,M,unspecified,Y,Aug-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3966,Unprovoked,papua new guinea,M,unspecified,N,27-Jul-1960,M,Unprovoked,1960.0,25.0,25.0
3967,Unprovoked,usa,M,unspecified,N,05-Jul-1960,M,Unprovoked,1960.0,17.0,17.0
3968,Provoked,usa,M,unspecified,N,03-Jul-1960,M,Provoked,1960.0,41.0,41.0
3969,Unprovoked,papua new guinea,M,unspecified,N,02-Jul-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3970,Provoked,usa,M,unspecified,N,29-Jun-1960,M,Provoked,1960.0,27.0,27.32915451895044
3971,Provoked,new zealand,,white_shark,N,27-Jun-1960,M,Provoked,1960.0,27.0,27.32915451895044
3972,Provoked,north sea,M,unspecified,N,27-Jun-1960,M,Provoked,1960.0,18.0,18.0
3973,Unprovoked,usa,M,unspecified,N,24-Jun-1960,M,Unprovoked,1960.0,39.0,39.0
3974,Invalid,usa,M,unspecified,,07-Jun-1960,M,Invalid,1960.0,37.0,37.0
3975,Unprovoked,philippines,M,unspecified,Y,05-Jun-1960,M,Unprovoked,1960.0,58.0,58.0
3976,Unprovoked,usa,M,unspecified,N,04-Jun-1960,M,Unprovoked,1960.0,24.0,24.0
3977,Unprovoked,panama,M,unspecified,N,29-May-1960,M,Unprovoked,1960.0,27.0,27.0
3978,Unprovoked,bermuda,M,unspecified,N,24-May-1960,M,Unprovoked,1960.0,25.0,25.0
3979,Unprovoked,usa,F,white_shark,N,19-May-1960,F,Unprovoked,1960.0,16.0,16.0
3980,Provoked,usa,,bull_shark,N,16-May-1960,M,Provoked,1960.0,27.0,27.32915451895044
3981,Unprovoked,papua new guinea,,unspecified,Y,01-May-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3982,Unprovoked,south africa,M,white_shark,N,30-Apr-1960,M,Unprovoked,1960.0,16.0,16.0
3983,Unprovoked,usa,M,white_shark,N,24-Apr-1960,M,Unprovoked,1960.0,48.0,48.0
3984,Provoked,australia,M,unspecified,N,22-Apr-1960,M,Provoked,1960.0,27.0,27.32915451895044
3985,Provoked,south africa,M,unspecified,N,Reported 20-Apr-1960,M,Provoked,1960.0,27.0,27.32915451895044
3986,Invalid,bermuda,M,unspecified,,14-Apr-1960,M,Invalid,1960.0,21.0,21.0
3987,Unprovoked,australia,M,white_shark,N,12-Apr-1960,M,Unprovoked,1960.0,17.0,17.0
3988,Provoked,australia,M,tiger_shark,N,10-Apr-1960,M,Provoked,1960.0,27.0,27.32915451895044
3989,Unprovoked,australia,M,unspecified,N,03-Apr-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3990,Unprovoked,australia,M,unspecified,N,03-Apr-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
3991,Provoked,australia,,white_shark,N,01-Apr-1960,M,Provoked,1960.0,27.0,27.32915451895044
3992,Unprovoked,fiji,F,unspecified,Y,Apr-1960,F,Unprovoked,1960.0,27.0,27.32915451895044
3993,Provoked,philippines,M,unspecified,Y,Apr-1960,M,Provoked,1960.0,27.0,27.32915451895044
3994,Boat,south africa,,white_shark,N,Apr-1960,M,Boat,1960.0,27.0,27.32915451895044
3995,Unprovoked,usa,M,unspecified,N,31-Mar-1960,M,Unprovoked,1960.0,42.0,42.0
3996,Unprovoked,guam,M,unspecified,N,28-Mar-1960,M,Unprovoked,1960.0,44.0,44.0
3997,Unprovoked,australia,M,unspecified,N,29-Feb-1960,M,Unprovoked,1960.0,30.0,30.0
3998,Unprovoked,new zealand,M,unspecified,N,27-Feb-1960,M,Unprovoked,1960.0,22.0,22.0
3999,Invalid,usa,M,unspecified,,27-Feb-1960,M,Invalid,1960.0,36.0,36.0
4000,Provoked,senegal,M,unspecified,N,24-Feb-1960,M,Provoked,1960.0,27.0,27.32915451895044
4001,Unprovoked,papua new guinea,M,tiger_shark,Y,19-Feb-1960,M,Unprovoked,1960.0,26.0,26.0
4002,Provoked,australia,,tiger_shark,N,10-Feb-1960,M,Provoked,1960.0,27.0,27.32915451895044
4003,Provoked,australia,M,grey_shark,N,07-Feb-1960,M,Provoked,1960.0,20.0,20.0
4004,Invalid,usa,,unspecified,,03-Feb-1960,M,Invalid,1960.0,27.0,27.32915451895044
4005,Unprovoked,papua new guinea,M,unspecified,N,30-Jan-1960,M,Unprovoked,1960.0,27.0,27.32915451895044
4006,Sea Disaster,,,unspecified,N,26-Jan-1960,M,Sea Disaster,1960.0,27.0,27.32915451895044
4007,Boat,australia,,unspecified,N,21-Jan-1960,M,Boat,1960.0,27.0,27.32915451895044
4008,Unprovoked,australia,M,unspecified,Y,16-Jan-1960,M,Unprovoked,1960.0,13.0,13.0
4009,Provoked,australia,M,unspecified,N,13-Jan-1960,M,Provoked,1960.0,27.0,27.32915451895044
4010,Boat,australia,,unspecified,N,07-Jan-1960,M,Boat,1960.0,27.0,27.32915451895044
4011,Provoked,south africa,F,unspecified,N,01-Jan-1960,F,Provoked,1960.0,27.0,27.32915451895044
4012,Unprovoked,nicaragua ,M,unspecified,N,1960,M,Unprovoked,1960.0,27.0,27.32915451895044
4013,Unprovoked,grenada,M,unspecified,N,1960,M,Unprovoked,1960.0,9.0,9.0
4014,Invalid,caribbean sea,M,unspecified,,Early summer 1960,M,Invalid,1960.0,27.0,27.32915451895044
4015,Unprovoked,sri lanka,M,unspecified,N,Late 1960s,M,Unprovoked,1960.0,27.0,27.32915451895044
4016,Unprovoked,sri lanka,M,unspecified,N,1960s,M,Unprovoked,1960.0,27.0,27.32915451895044
4017,Unprovoked,fiji,M,unspecified,N,1960-1961,M,Unprovoked,1960.0,27.0,27.32915451895044
4018,Unprovoked,papua new guinea,M,unspecified,Y,1960,M,Unprovoked,1960.0,16.0,16.0
4019,Unprovoked,papua new guinea,M,unspecified,N,1960,M,Unprovoked,1960.0,20.0,20.0
4020,Unprovoked,mozambique,F,unspecified,Y,Ca. 1960,F,Unprovoked,1960.0,5.0,5.0
4021,Unprovoked,south africa,F,unspecified,N,Ca. 1960,F,Unprovoked,1960.0,27.0,27.32915451895044
4022,Boat,australia,,tiger_shark,N,29-Dec-1959,M,Boat,1959.0,27.4,27.32915451895044
4023,Boat,australia,,unspecified,N,28-Dec-1959,M,Boat,1959.0,50.0,50.0
4024,Unprovoked,papua new guinea,,unspecified,Y,26-Dec-1959,M,Unprovoked,1959.0,13.0,13.0
4025,Unprovoked,australia,M,unspecified,Y,19-Dec-1959,M,Unprovoked,1959.0,29.0,29.0
4026,Sea Disaster,philippines,M,unspecified,Y,19-Dec-1959,M,Sea Disaster,1959.0,27.4,27.32915451895044
4027,Provoked,australia,M,unspecified,N,11-Dec-1959,M,Provoked,1959.0,17.0,17.0
4028,Invalid,australia,M,unspecified,,07-Dec-1959,M,Invalid,1959.0,27.4,27.32915451895044
4029,Boat,new zealand,M,unspecified,N,03-Dec-1959,M,Boat,1959.0,27.4,27.32915451895044
4030,Sea Disaster,maldive islands,F,unspecified,Y,Dec-1959,F,Sea Disaster,1959.0,3.0,3.0
4031,Unprovoked,australia,M,unspecified,N,29-Nov-1959,M,Unprovoked,1959.0,19.0,19.0
4032,Unprovoked,australia,M,unspecified,N,28-Nov-1959,M,Unprovoked,1959.0,17.0,17.0
4033,Unprovoked,australia,M,unspecified,N,22-Nov-1959,M,Unprovoked,1959.0,19.0,19.0
4034,Invalid,usa,,unspecified,,16-Nov-1959,M,Invalid,1959.0,27.4,27.32915451895044
4035,Boat,south africa,,unspecified,N,15-Nov-1959,M,Boat,1959.0,27.4,27.32915451895044
4036,Provoked,australia,,unspecified,N,Reported 12-Nov-1959,M,Provoked,1959.0,27.4,27.32915451895044
4037,Unprovoked,usa,M,unspecified,N,10-Nov-1959,M,Unprovoked,1959.0,21.0,21.0
4038,Provoked,australia,M,unspecified,N,09-Nov-1959,M,Provoked,1959.0,27.4,27.32915451895044
4039,Provoked,papua new guinea,M,unspecified,N,01-Nov-1959,M,Provoked,1959.0,27.4,27.32915451895044
4040,Unprovoked,mozambique,M,unspecified,Y,07-Oct-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4041,Unprovoked,papua new guinea,,unspecified,N,05-Oct-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4042,Unprovoked,usa,M,white_shark,N,04-Oct-1959,M,Unprovoked,1959.0,30.0,30.0
4043,Unprovoked,fiji,M,unspecified,Y,02-Oct-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4044,Unprovoked,fiji,M,tiger_shark,N,Oct-1959,M,Unprovoked,1959.0,36.0,36.0
4045,Unprovoked,philippines,M,unspecified,N,30-Sep-1959,M,Unprovoked,1959.0,28.0,28.0
4046,Invalid,bermuda,F,unspecified,,27-Sep-1959,F,Invalid,1959.0,29.0,29.0
4047,Sea Disaster,usa,M,unspecified,N,26-Sep-1959,M,Sea Disaster,1959.0,30.0,30.0
4048,Boat,usa,,white_shark,UNKNOWN,26-Sep-1959,M,Boat,1959.0,27.4,27.32915451895044
4049,Boat,usa,,white_shark,N,Between 10 and 12-Sep-1959,M,Boat,1959.0,27.4,27.32915451895044
4050,Unprovoked,india,,unspecified,Y,Reported 10-Sep-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4051,Invalid,usa,M,unspecified,,02-Sep-1959,M,Invalid,1959.0,27.4,27.32915451895044
4052,Unprovoked,mexico,F,unspecified,Y,Sep-1959,F,Unprovoked,1959.0,27.4,27.32915451895044
4053,Boat,azores,,white_shark,N,Reported 31-Aug-1959,M,Boat,1959.0,27.4,27.32915451895044
4054,Invalid,australia,M,unspecified,,30-Aug-1959,M,Invalid,1959.0,27.4,27.32915451895044
4055,Invalid,japan,M,unspecified,,25-Aug-1959,M,Invalid,1959.0,14.0,14.0
4056,Invalid,philippines,M,unspecified,,20-Aug-1959,M,Invalid,1959.0,10.0,10.0
4057,Invalid,usa,M,unspecified,,15-Aug-1959,M,Invalid,1959.0,21.0,21.0
4058,Unprovoked,usa,M,unspecified,Y,15-Aug-1959,M,Unprovoked,1959.0,26.0,26.0
4059,Provoked,usa,M,unspecified,N,14-Aug-1959,M,Provoked,1959.0,27.4,27.32915451895044
4060,Sea Disaster,philippines,,unspecified,Y,14-Aug-1959,M,Sea Disaster,1959.0,27.4,27.32915451895044
4061,Provoked,usa,M,unspecified,N,13-Aug-1959,M,Provoked,1959.0,32.0,32.0
4062,Provoked,croatia,M,unspecified,N,12-Aug-1959,M,Provoked,1959.0,27.4,27.32915451895044
4063,Unprovoked,japan,M,unspecified,Y,11-Aug-1959,M,Unprovoked,1959.0,13.0,13.0
4064,Unprovoked,usa,F,unspecified,N,10-Aug-1959,F,Unprovoked,1959.0,15.0,15.0
4065,Invalid,usa,M,unspecified,,05-Aug-1959,M,Invalid,1959.0,27.4,27.32915451895044
4066,Invalid,italy,M,unspecified,,21764,M,Invalid,1959.0,34.0,34.0
4067,Provoked,usa,,white_shark,N,30-Jul-1959,M,Provoked,1959.0,27.4,27.32915451895044
4068,Unprovoked,usa,M,unspecified,N,28-Jul-1959,M,Unprovoked,1959.0,25.0,25.0
4069,Unprovoked,japan,M,unspecified,Y,25-Jul-1959,M,Unprovoked,1959.0,22.0,22.0
4070,Boat,usa,,unspecified,N,25-Jul-1959,M,Boat,1959.0,21.0,21.0
4071,Boat,usa,,unspecified,N,23-Jul-1959,M,Boat,1959.0,27.4,27.32915451895044
4072,Provoked,usa,M,unspecified,N,23-Jul-1959,M,Provoked,1959.0,27.4,27.32915451895044
4073,Sea Disaster,caribbean sea,,unspecified,Y,03-Jul-1959,M,Sea Disaster,1959.0,27.0,27.0
4074,Provoked,usa,M,unspecified,N,02-Jul-1959,M,Provoked,1959.0,13.0,13.0
4075,Boat,north atlantic ocean,,white_shark,N,Late Jul-1959,M,Boat,1959.0,27.4,27.32915451895044
4076,Unprovoked,mexico,M,unspecified,Y,Jul-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4077,Unprovoked,turkey,M,unspecified,N,Reported 26-Jun-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4078,Unprovoked,mexico,M,unspecified,Y,14-Jun-1959,M,Unprovoked,1959.0,27.4,27.32915451895044
4079,Unprovoked,usa,M,white_shark,Y,14-Jun-1959,M,Unprovoked,1959.0,33.0,33.0
4080,Invalid,usa,,unspecified,,13-Jun-1959,M,Invalid,1959.0,27.4,27.32915451895044
4081,Provoked,south africa,M,white_shark,N,30-May-1959,M,Provoked,1959.0,23.0,23.0
